Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"KOH - commercial, short distance",KOH - commercial,0,50,0,None,266.151225,52825.61049,370.1473841,52542.92246,63.46809871,9624901.048,9623261.068,16552.74412,909648.4021,4.846429612,57.3882173,663.8185149,4.85267E-05,3.15904E-05,1.69106E-05,0.000939909,0.000892861,4.55058E-05,2007.706192,466143.3832,0.001107978,0.720323555,0.003843165,221.6600227,18028.42836,25628.18961
"KOH - commercial, short distance, avoided product Potassium carbonate",KOH - commercial,0,50,0,Potassium carbonate,266.151225,52825.61049,370.1473841,52542.92246,63.46809871,9624901.048,9623261.068,16552.74412,909648.4021,4.846429612,57.3882173,663.8185149,4.85267E-05,3.15904E-05,1.69106E-05,0.000939909,0.000892861,4.55058E-05,2007.706192,466143.3832,0.001107978,0.720323555,0.003843165,221.6600227,18028.42836,25628.18961
"KOH - commercial, short distance, building savings considered",KOH - commercial,0,50,1,None,219.8633855,16281.34406,203.5462509,16189.28722,39.43805183,9591462.361,9594066.049,12309.07592,362572.6848,2.908516671,47.21999255,544.4315002,4.02996E-05,2.69249E-05,1.33489E-05,0.000788864,0.000749716,3.76057E-05,1261.239699,431425.2481,0.000532761,0.676460134,0.003606261,160.5895959,15113.49443,4435.216333
"KOH - commercial, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,50,1,Potassium carbonate,219.8633855,16281.34406,203.5462509,16189.28722,39.43805183,9591462.361,9594066.049,12309.07592,362572.6848,2.908516671,47.21999255,544.4315002,4.02996E-05,2.69249E-05,1.33489E-05,0.000788864,0.000749716,3.76057E-05,1261.239699,431425.2481,0.000532761,0.676460134,0.003606261,160.5895959,15113.49443,4435.216333
"KOH - commercial, optimised transport",KOH - commercial,1,200,0,None,251.0805533,50301.59437,367.9155075,50022.91939,61.68692248,9610019.727,9609008.098,15924.39321,875151.1044,4.8082908,52.04129055,605.2277319,4.27903E-05,3.05216E-05,1.2243E-05,0.000911027,0.000865816,4.36686E-05,1958.233052,467136.6514,0.001047801,0.690731734,0.003587057,200.2898691,17754.11928,26521.6704
"KOH - commercial, optimised transport, avoided product Potassium carbonate",KOH - commercial,1,200,0,Potassium carbonate,251.0805533,50301.59437,367.9155075,50022.91939,61.68692248,9610019.727,9609008.098,15924.39321,875151.1044,4.8082908,52.04129055,605.2277319,4.27903E-05,3.05216E-05,1.2243E-05,0.000911027,0.000865816,4.36686E-05,1958.233052,467136.6514,0.001047801,0.690731734,0.003587057,200.2898691,17754.11928,26521.6704
"KOH - commercial, optimised transport, building savings considered",KOH - commercial,1,200,1,None,204.7927137,13757.32794,201.3143743,13669.28414,37.6568756,9576581.04,9579813.079,11680.725,328075.3872,2.870377858,41.87306581,485.8407171,3.45632E-05,2.58562E-05,8.68133E-06,0.000759982,0.00072267,3.57685E-05,1211.766559,432418.5163,0.000472583,0.646868313,0.003350152,139.2194423,14839.18535,5328.697118
"KOH - commercial, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,200,1,Potassium carbonate,204.7927137,13757.32794,201.3143743,13669.28414,37.6568756,9576581.04,9579813.079,11680.725,328075.3872,2.870377858,41.87306581,485.8407171,3.45632E-05,2.58562E-05,8.68133E-06,0.000759982,0.00072267,3.57685E-05,1211.766559,432418.5163,0.000472583,0.646868313,0.003350152,139.2194423,14839.18535,5328.697118
"KOH - commercial, optimised transport, short distance",KOH - commercial,1,50,0,None,247.194213,48881.93134,367.5121027,48604.38787,60.95882431,9598728.689,9598138.067,15503.38618,853573.6863,4.794579262,51.03501493,594.6486215,4.21288E-05,3.01795E-05,1.19236E-05,0.000895423,0.000850962,4.29185E-05,1950.178399,445456.8087,0.001023712,0.686657249,0.003447401,194.6917192,17645.95605,24975.03532
"KOH - commercial, optimised transport, short distance, avoided product Potassium carbonate",KOH - commercial,1,50,0,Potassium carbonate,247.194213,48881.93134,367.5121027,48604.38787,60.95882431,9598728.689,9598138.067,15503.38618,853573.6863,4.794579262,51.03501493,594.6486215,4.21288E-05,3.01795E-05,1.19236E-05,0.000895423,0.000850962,4.29185E-05,1950.178399,445456.8087,0.001023712,0.686657249,0.003447401,194.6917192,17645.95605,24975.03532
"KOH - commercial, optimised transport, short distance, building savings considered",KOH - commercial,1,50,1,None,200.9063735,12337.66491,200.9109695,12250.75262,36.92877743,9565290.002,9568943.048,11259.71797,306497.969,2.856666321,40.86679019,475.2616068,3.39017E-05,2.55141E-05,8.36192E-06,0.000744377,0.000707816,3.50184E-05,1203.711906,410738.6737,0.000448495,0.642793828,0.003210496,133.6212924,14731.02212,3782.062043
"KOH - commercial, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,50,1,Potassium carbonate,200.9063735,12337.66491,200.9109695,12250.75262,36.92877743,9565290.002,9568943.048,11259.71797,306497.969,2.856666321,40.86679019,475.2616068,3.39017E-05,2.55141E-05,8.36192E-06,0.000744377,0.000707816,3.50184E-05,1203.711906,410738.6737,0.000448495,0.642793828,0.003210496,133.6212924,14731.02212,3782.062043
KOH - renewable,KOH - renewable,0,200,0,None,295.283257,43964.2816,63.48877261,43922.14503,38.2217244,9714709.162,9683788.439,15005.20424,754913.6957,1.531761988,70.25483465,786.7741558,6.99245E-05,3.69364E-05,3.2911E-05,0.00110183,0.001041127,5.83888E-05,892.4764559,516457.7886,0.001199739,0.982238095,0.005118693,283.4798876,15632.9525,28105.82107
"KOH - renewable, avoided product Potassium carbonate",KOH - renewable,0,200,0,Potassium carbonate,295.283257,43964.2816,63.48877261,43922.14503,38.2217244,9714709.162,9683788.439,15005.20424,754913.6957,1.531761988,70.25483465,786.7741558,6.99245E-05,3.69364E-05,3.2911E-05,0.00110183,0.001041127,5.83888E-05,892.4764559,516457.7886,0.001199739,0.982238095,0.005118693,283.4798876,15632.9525,28105.82107
"KOH - renewable, building savings considered",KOH - renewable,0,200,1,None,248.9954174,7420.015173,-103.1123606,7568.509778,14.19167752,9681270.475,9654593.42,10761.53603,207837.9784,-0.406150954,60.0866099,667.387141,6.16974E-05,3.22709E-05,2.93493E-05,0.000950784,0.000897982,5.04887E-05,146.0099628,481739.6535,0.000624522,0.938374674,0.004881788,222.4094608,12718.01857,6912.847794
"KOH - renewable, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,200,1,Potassium carbonate,248.9954174,7420.015173,-103.1123606,7568.509778,14.19167752,9681270.475,9654593.42,10761.53603,207837.9784,-0.406150954,60.0866099,667.387141,6.16974E-05,3.22709E-05,2.93493E-05,0.000950784,0.000897982,5.04887E-05,146.0099628,481739.6535,0.000624522,0.938374674,0.004881788,222.4094608,12718.01857,6912.847794
"KOH - renewable, short distance",KOH - renewable,0,50,0,None,234.5258807,30713.58111,55.17952368,30688.0097,29.96580303,9624901.048,9597549.406,11436.12337,565112.1303,1.362499401,50.18895192,568.6853653,5.00694E-05,3.23617E-05,1.76305E-05,0.000952765,0.000900574,4.98768E-05,711.8384235,432718.2225,0.000922854,0.877164693,0.003791742,196.9768271,14377.37234,24599.72313
"KOH - renewable, short distance, avoided product Potassium carbonate",KOH - renewable,0,50,0,Potassium carbonate,234.5258807,30713.58111,55.17952368,30688.0097,29.96580303,9624901.048,9597549.406,11436.12337,565112.1303,1.362499401,50.18895192,568.6853653,5.00694E-05,3.23617E-05,1.76305E-05,0.000952765,0.000900574,4.98768E-05,711.8384235,432718.2225,0.000922854,0.877164693,0.003791742,196.9768271,14377.37234,24599.72313
"KOH - renewable, short distance, building savings considered",KOH - renewable,0,50,1,None,188.2380411,-5830.685322,-111.4216095,-5665.625547,5.93575615,9591462.361,9568354.387,7192.455167,18036.413,-0.57541354,40.02072717,449.2983505,4.18423E-05,2.76963E-05,1.40689E-05,0.00080172,0.000757429,4.19766E-05,-34.62806964,398000.0874,0.000347637,0.833301272,0.003554837,135.9064003,11462.43842,3406.74985
"KOH - renewable, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,50,1,Potassium carbonate,188.2380411,-5830.685322,-111.4216095,-5665.625547,5.93575615,9591462.361,9568354.387,7192.455167,18036.413,-0.57541354,40.02072717,449.2983505,4.18423E-05,2.76963E-05,1.40689E-05,0.00080172,0.000757429,4.19766E-05,-34.62806964,398000.0874,0.000347637,0.833301272,0.003554837,135.9064003,11462.43842,3406.74985
"KOH - renewable, optimised transport",KOH - renewable,1,200,0,None,219.455209,28189.56498,52.94764704,28168.00663,28.18462679,9610019.727,9583296.436,10807.77245,530614.8326,1.324360588,44.84202517,510.0945822,4.4333E-05,3.1293E-05,1.29629E-05,0.000923883,0.000873529,4.80396E-05,662.3652833,433711.4907,0.000862677,0.847572873,0.003535634,175.6066736,14103.06326,25493.20391
"KOH - renewable, optimised transport, avoided product Potassium carbonate",KOH - renewable,1,200,0,Potassium carbonate,219.455209,28189.56498,52.94764704,28168.00663,28.18462679,9610019.727,9583296.436,10807.77245,530614.8326,1.324360588,44.84202517,510.0945822,4.4333E-05,3.1293E-05,1.29629E-05,0.000923883,0.000873529,4.80396E-05,662.3652833,433711.4907,0.000862677,0.847572873,0.003535634,175.6066736,14103.06326,25493.20391
"KOH - renewable, optimised transport, building savings considered",KOH - renewable,1,200,1,None,173.1673694,-8354.701447,-113.6534862,-8185.62862,4.154579916,9576581.04,9554101.417,6564.104251,-16460.88464,-0.613552353,34.67380043,390.7075675,3.61059E-05,2.66275E-05,9.40125E-06,0.000772837,0.000730384,4.01394E-05,-84.10120976,398993.3556,0.000287459,0.803709452,0.003298729,114.5362467,11188.12933,4300.230635
"KOH - renewable, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,200,1,Potassium carbonate,173.1673694,-8354.701447,-113.6534862,-8185.62862,4.154579916,9576581.04,9554101.417,6564.104251,-16460.88464,-0.613552353,34.67380043,390.7075675,3.61059E-05,2.66275E-05,9.40125E-06,0.000772837,0.000730384,4.01394E-05,-84.10120976,398993.3556,0.000287459,0.803709452,0.003298729,114.5362467,11188.12933,4300.230635
"KOH - renewable, optimised transport, short distance",KOH - renewable,1,50,0,None,215.5688687,26769.90195,52.54424229,26749.4751,27.45652862,9598728.689,9572426.405,10386.76542,509037.4145,1.310649051,43.83574955,499.5154719,4.36715E-05,3.09509E-05,1.26435E-05,0.000908279,0.000858675,4.72895E-05,654.3106303,412031.648,0.000838588,0.843498388,0.003395977,170.0085236,13994.90004,23946.56884
"KOH - renewable, optimised transport, short distance, avoided product Potassium carbonate",KOH - renewable,1,50,0,Potassium carbonate,215.5688687,26769.90195,52.54424229,26749.4751,27.45652862,9598728.689,9572426.405,10386.76542,509037.4145,1.310649051,43.83574955,499.5154719,4.36715E-05,3.09509E-05,1.26435E-05,0.000908279,0.000858675,4.72895E-05,654.3106303,412031.648,0.000838588,0.843498388,0.003395977,170.0085236,13994.90004,23946.56884
"KOH - renewable, optimised transport, short distance, building savings considered",KOH - renewable,1,50,1,None,169.2810291,-9774.364477,-114.0568909,-9604.160147,3.426481748,9565290.002,9543231.386,6143.097221,-38038.30277,-0.62726389,33.6675248,380.1284571,3.54444E-05,2.62854E-05,9.08185E-06,0.000757233,0.00071553,3.93893E-05,-92.15586277,377313.513,0.000263371,0.799634967,0.003159072,108.9380968,11079.96611,2753.59556
"KOH - renewable, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,50,1,Potassium carbonate,169.2810291,-9774.364477,-114.0568909,-9604.160147,3.426481748,9565290.002,9543231.386,6143.097221,-38038.30277,-0.62726389,33.6675248,380.1284571,3.54444E-05,2.62854E-05,9.08185E-06,0.000757233,0.00071553,3.93893E-05,-92.15586277,377313.513,0.000263371,0.799634967,0.003159072,108.9380968,11079.96611,2753.59556
MgO - Commercial,MgO - Commercial,0,200,0,None,80.31458359,17351.01188,32.38730413,17321.07769,9.539907944,317731.0263,297801.4007,19175.34754,204167.8438,0.58619325,19.4373895,219.2190589,5.40032E-05,4.38451E-05,1.01786E-05,0.000814926,0.00080707,7.92134E-06,249.2491857,90993.62861,0.000262366,0.076748656,0.003615447,81.10323573,2226.846691,8221.316155
"MgO - Commercial, avoided product SCM",MgO - Commercial,0,200,0,SCM,6.98337458,-18981.13029,24.44531222,-18998.69513,5.112547225,276229.8281,258089.3116,17386.23833,69558.09925,0.187523826,-2.305078188,-33.0058057,4.86899E-05,4.07649E-05,7.94549E-06,0.000593691,0.000588992,4.76378E-06,-21.31177444,67456.7261,0.000129674,0.062276269,0.0031899,11.06802322,-523.5039433,7449.417759
"MgO - Commercial, avoided product Aggregate",MgO - Commercial,0,200,0,Aggregate,79.03040492,17146.84495,32.00999477,17117.39343,9.434550364,316321.5542,296457.7359,19109.54027,201061.4132,0.583673272,18.94316602,213.6743285,5.38175E-05,4.37481E-05,1.00899E-05,0.000812518,0.000804903,7.67922E-06,238.8835004,87207.63814,0.000258345,0.075559826,0.003585622,79.36316364,2152.692115,7449.417759
"MgO - Commercial, avoided product Filler",MgO - Commercial,0,200,0,Filler,80.31458359,17351.01188,32.38730413,17321.07769,9.539907944,317731.0263,297801.4007,19175.34754,204167.8438,0.58619325,19.4373895,219.2190589,5.40032E-05,4.38451E-05,1.01786E-05,0.000814926,0.00080707,7.92134E-06,249.2491857,90993.62861,0.000262366,0.076748656,0.003615447,81.10323573,2226.846691,8221.316155
"MgO - Commercial, building savings considered",MgO - Commercial,0,200,1,None,34.02674403,-19193.25455,-134.2138291,-19032.55756,-14.49013893,284292.3392,268606.3818,14931.67934,-342907.8735,-1.351719691,9.269164753,99.83204417,4.57761E-05,3.91797E-05,6.61687E-06,0.000663881,0.000663924,2.12188E-08,-497.2173074,56275.49359,-0.000312852,0.032885235,0.003378543,20.03280892,-688.0872371,-12971.65712
"MgO - Commercial, building savings considered, avoided product SCM",MgO - Commercial,0,200,1,SCM,-39.30446499,-55525.39672,-142.155821,-55352.33038,-18.91749965,242791.141,228894.2928,13142.57013,-477517.618,-1.750389115,-12.47330294,-152.3928205,4.04627E-05,3.60994E-05,4.38381E-06,0.000442646,0.000445847,-3.14E-06,-767.7782675,32738.59108,-0.000445543,0.018412848,0.002952995,-50.00240359,-3438.437872,-13743.55552
"MgO - Commercial, building savings considered, avoided product Aggregate",MgO - Commercial,0,200,1,Aggregate,32.74256536,-19397.42148,-134.5911384,-19236.24182,-14.59549651,282882.8672,267262.717,14865.87207,-346014.3041,-1.354239669,8.77494127,94.28731378,4.55904E-05,3.90826E-05,6.52822E-06,0.000661472,0.000661758,-2.20903E-07,-507.5829927,52489.50312,-0.000316873,0.031696405,0.003348717,18.29273683,-762.2418128,-13743.55552
"MgO - Commercial, building savings considered, avoided product Filler",MgO - Commercial,0,200,1,Filler,34.02674403,-19193.25455,-134.2138291,-19032.55756,-14.49013893,284292.3392,268606.3818,14931.67934,-342907.8735,-1.351719691,9.269164753,99.83204417,4.57761E-05,3.91797E-05,6.61687E-06,0.000663881,0.000663924,2.12188E-08,-497.2173074,56275.49359,-0.000312852,0.032885235,0.003378543,20.03280892,-688.0872371,-12971.65712
"MgO - Commercial, short distance",MgO - Commercial,0,50,0,None,52.98771455,11142.93974,28.7056469,11120.48728,5.739829741,274930.6792,256689.9623,17486.43888,114704.9054,0.508811925,10.53267772,122.5922473,4.53371E-05,4.17661E-05,3.59146E-06,0.000745247,0.000741308,4.00364E-06,169.5225722,46245.23801,0.000135063,0.030638414,0.002994849,42.16851312,1650.036201,6070.434122
"MgO - Commercial, short distance, avoided product SCM",MgO - Commercial,0,50,0,SCM,-20.34349446,-25189.20244,20.76365499,-25199.28554,1.312469022,233429.481,216977.8733,15697.32966,-19904.8392,0.110142502,-11.20978997,-129.6326174,4.00238E-05,3.86858E-05,1.3584E-06,0.000524012,0.000523231,8.46078E-07,-101.0383879,22708.3355,2.37E-06,0.016166026,0.002569302,-27.86669939,-1100.314434,5298.535726
"MgO - Commercial, short distance, avoided product Aggregate",MgO - Commercial,0,50,0,Aggregate,51.70353588,10938.77281,28.32833754,10916.80302,5.634472161,273521.2072,255346.2975,17420.6316,111598.4748,0.506291948,10.03845424,117.0475169,4.51514E-05,4.16691E-05,3.50281E-06,0.000742839,0.000739142,3.76152E-06,159.1568869,42459.24754,0.000131042,0.029449584,0.002965024,40.42844103,1575.881625,5298.535726
"MgO - Commercial, short distance, avoided product Filler",MgO - Commercial,0,50,0,Filler,52.98771455,11142.93974,28.7056469,11120.48728,5.739829741,274930.6792,256689.9623,17486.43888,114704.9054,0.508811925,10.53267772,122.5922473,4.53371E-05,4.17661E-05,3.59146E-06,0.000745247,0.000741308,4.00364E-06,169.5225722,46245.23801,0.000135063,0.030638414,0.002994849,42.16851312,1650.036201,6070.434122
"MgO - Commercial, short distance, building savings considered",MgO - Commercial,0,50,1,None,6.699874983,-25401.32669,-137.8954863,-25233.14797,-18.29021714,241491.9922,227494.9434,13242.77067,-432370.8119,-1.429101016,0.364452973,3.205232495,3.711E-05,3.71007E-05,2.9783E-08,0.000594202,0.000598163,-3.90E-06,-576.9439209,11527.10299,-0.000440154,-0.013225007,0.002757944,-18.90191368,-1264.897727,-15122.53916
"MgO - Commercial, short distance, building savings considered, avoided product SCM",MgO - Commercial,0,50,1,SCM,-66.63133403,-61733.46887,-145.8374782,-61552.92079,-22.71757785,199990.7939,187782.8544,11453.66146,-566980.5565,-1.82777044,-21.37801472,-249.0196321,3.17966E-05,3.40204E-05,-2.20E-06,0.000372967,0.000380085,-7.05E-06,-847.504881,-12009.79952,-0.000572846,-0.027697395,0.002332397,-88.9371262,-4015.248362,-15894.43755
"MgO - Commercial, short distance, building savings considered, avoided product Aggregate",MgO - Commercial,0,50,1,Aggregate,5.415696312,-25605.49362,-138.2727957,-25436.83223,-18.39557472,240082.5201,226151.2786,13176.9634,-435477.2425,-1.431620993,-0.129770509,-2.339497897,3.69243E-05,3.70036E-05,-5.88715E-08,0.000591793,0.000595996,-4.14E-06,-587.3096062,7741.112523,-0.000444175,-0.014413837,0.002728119,-20.64198577,-1339.052303,-15894.43755
"MgO - Commercial, short distance, building savings considered, avoided product Filler",MgO - Commercial,0,50,1,Filler,6.699874983,-25401.32669,-137.8954863,-25233.14797,-18.29021714,241491.9922,227494.9434,13242.77067,-432370.8119,-1.429101016,0.364452973,3.205232495,3.711E-05,3.71007E-05,2.9783E-08,0.000594202,0.000598163,-3.90E-06,-576.9439209,11527.10299,-0.000440154,-0.013225007,0.002757944,-18.90191368,-1264.897727,-15122.53916
"MgO - Commercial, optimised transport",MgO - Commercial,1,200,0,None,48.31454741,10693.95666,27.93886574,10672.70664,5.304173344,273551.2564,255392.9802,17403.99812,109511.9491,0.498668218,8.712982847,102.4580899,4.32034E-05,4.14636E-05,1.76033E-06,0.000739831,0.000736342,3.55388E-06,152.1404504,56074.03625,0.000120123,0.019918867,0.002947384,35.57988597,1581.22133,7118.771044
"MgO - Commercial, optimised transport, avoided product SCM",MgO - Commercial,1,200,0,SCM,-25.0166616,-25638.18551,19.99687384,-25647.06618,0.876812626,232050.0581,215680.8912,15614.88891,-25097.79552,0.099998795,-13.02948484,-149.7667747,3.78901E-05,3.83833E-05,-4.73E-07,0.000518596,0.000518265,3.96321E-07,-118.4205098,32537.13374,-1.26E-05,0.005446479,0.002521837,-34.45532654,-1169.129305,6346.872648
"MgO - Commercial, optimised transport, avoided product Aggregate",MgO - Commercial,1,200,0,Aggregate,47.03036874,10489.78973,27.56155638,10469.02238,5.198815764,272141.7843,254049.3154,17338.19085,106405.5184,0.496148241,8.218759364,96.91335955,4.30177E-05,4.13665E-05,1.67167E-06,0.000737423,0.000734176,3.31176E-06,141.7747651,52288.04577,0.000116102,0.018730037,0.002917559,33.83981388,1507.066754,6346.872648
"MgO - Commercial, optimised transport, avoided product Filler",MgO - Commercial,1,200,0,Filler,48.31454741,10693.95666,27.93886574,10672.70664,5.304173344,273551.2564,255392.9802,17403.99812,109511.9491,0.498668218,8.712982847,102.4580899,4.32034E-05,4.14636E-05,1.76033E-06,0.000739831,0.000736342,3.55388E-06,152.1404504,56074.03625,0.000120123,0.019918867,0.002947384,35.57988597,1581.22133,7118.771044
"MgO - Commercial, optimised transport, building savings considered",MgO - Commercial,1,200,1,None,2.026707848,-25850.30977,-138.6622675,-25680.9286,-18.72587353,240112.5693,226197.9613,13160.32992,-437563.7682,-1.439244723,-1.4552419,-16.92892482,3.49763E-05,3.67981E-05,-1.80E-06,0.000588786,0.000593197,-4.35E-06,-594.3260427,21355.90123,-0.000455095,-0.023944554,0.002710479,-25.49054084,-1333.712598,-14074.20223
"MgO - Commercial, optimised transport, building savings considered, avoided product SCM",MgO - Commercial,1,200,1,SCM,-71.30450116,-62182.45194,-146.6042594,-62000.70142,-23.15323425,198611.3711,186485.8723,11371.22071,-572173.5128,-1.837914146,-23.19770959,-269.1537895,2.9663E-05,3.37178E-05,-4.03E-06,0.000367551,0.000375119,-7.50E-06,-864.8870029,-2181.001283,-0.000587786,-0.038416942,0.002284932,-95.52575335,-4084.063233,-14846.10063
"MgO - Commercial, optimised transport, building savings considered, avoided product Aggregate",MgO - Commercial,1,200,1,Aggregate,0.742529177,-26054.47669,-139.0395768,-25884.61286,-18.83123111,238703.0973,224854.2965,13094.52265,-440670.1989,-1.4417647,-1.949465383,-22.47365521,3.47906E-05,3.67011E-05,-1.89E-06,0.000586377,0.00059103,-4.59E-06,-604.691728,17569.91076,-0.000459115,-0.025133384,0.002680654,-27.23061293,-1407.867174,-14846.10063
"MgO - Commercial, optimised transport, building savings considered, avoided product Filler",MgO - Commercial,1,200,1,Filler,2.026707848,-25850.30977,-138.6622675,-25680.9286,-18.72587353,240112.5693,226197.9613,13160.32992,-437563.7682,-1.439244723,-1.4552419,-16.92892482,3.49763E-05,3.67981E-05,-1.80E-06,0.000588786,0.000593197,-4.35E-06,-594.3260427,21355.90123,-0.000455095,-0.023944554,0.002710479,-25.49054084,-1333.712598,-14074.20223
"MgO - Commercial, optimised transport, short distance",MgO - Commercial,1,50,0,None,44.9877055,9478.675931,27.5935373,9458.394519,4.680896091,263885.7368,246087.8572,17043.60152,91040.93169,0.486930668,7.851576057,93.40200501,4.26372E-05,4.11707E-05,1.4869E-06,0.000726474,0.000723626,2.91178E-06,145.2453884,37515.33992,9.95021E-05,0.016430967,0.002827833,30.78767568,1488.629861,5794.797844
"MgO - Commercial, optimised transport, short distance, avoided product SCM",MgO - Commercial,1,50,0,SCM,-28.34350351,-26853.46624,19.65154539,-26861.3783,0.253535372,222384.5385,206375.7681,15254.49231,-43568.81289,0.088261244,-13.89089163,-158.8228596,3.73238E-05,3.80905E-05,-7.46E-07,0.000505239,0.000505549,-2.45786E-07,-125.3155718,13978.43741,-3.32E-05,0.001958579,0.002402286,-39.24753683,-1261.720774,5022.899449
"MgO - Commercial, optimised transport, short distance, avoided product Aggregate",MgO - Commercial,1,50,0,Aggregate,43.70352683,9274.509003,27.21622794,9254.710258,4.575538511,262476.2647,244744.1924,16977.79425,87934.50106,0.48441069,7.357352575,87.85727462,4.24515E-05,4.10737E-05,1.39825E-06,0.000724065,0.00072146,2.66965E-06,134.8797031,33729.34945,9.54813E-05,0.015242136,0.002798008,29.04760359,1414.475285,5022.899449
"MgO - Commercial, optimised transport, short distance, avoided product Filler",MgO - Commercial,1,50,0,Filler,44.9877055,9478.675931,27.5935373,9458.394519,4.680896091,263885.7368,246087.8572,17043.60152,91040.93169,0.486930668,7.851576057,93.40200501,4.26372E-05,4.11707E-05,1.4869E-06,0.000726474,0.000723626,2.91178E-06,145.2453884,37515.33992,9.95021E-05,0.016430967,0.002827833,30.78767568,1488.629861,5794.797844
"MgO - Commercial, optimised transport, short distance, building savings considered",MgO - Commercial,1,50,1,None,-1.300134061,-27065.5905,-139.0075959,-26895.24073,-19.34915079,230447.0497,216892.8383,12799.93332,-456034.7856,-1.450982274,-2.31664869,-25.98500975,3.441E-05,3.65053E-05,-2.07E-06,0.000575428,0.000580481,-4.99E-06,-601.2211047,2797.204903,-0.000475715,-0.027432454,0.002590928,-30.28275112,-1426.304068,-15398.17543
"MgO - Commercial, optimised transport, short distance, building savings considered, avoided product SCM",MgO - Commercial,1,50,1,SCM,-74.63134307,-63397.73267,-146.9495878,-63215.01355,-23.7765115,188945.8515,177180.7493,11010.82411,-590644.5302,-1.849651697,-24.05911638,-278.2098744,2.90967E-05,3.3425E-05,-4.31E-06,0.000354193,0.000362404,-8.15E-06,-871.7820649,-20739.69761,-0.000608406,-0.041904842,0.002165381,-100.3179636,-4176.654702,-16170.07383
"MgO - Commercial, optimised transport, short distance, building savings considered, avoided product Aggregate",MgO - Commercial,1,50,1,Aggregate,-2.584312732,-27269.75743,-139.3849053,-27098.92499,-19.45450837,229037.5776,215549.1735,12734.12605,-459141.2162,-1.453502251,-2.810872173,-31.52974015,3.42243E-05,3.64082E-05,-2.16E-06,0.000573019,0.000578314,-5.23E-06,-611.58679,-988.7855689,-0.000479736,-0.028621285,0.002561103,-32.02282321,-1500.458643,-16170.07383
"MgO - Commercial, optimised transport, short distance, building savings considered, avoided product Filler",MgO - Commercial,1,50,1,Filler,-1.300134061,-27065.5905,-139.0075959,-26895.24073,-19.34915079,230447.0497,216892.8383,12799.93332,-456034.7856,-1.450982274,-2.31664869,-25.98500975,3.441E-05,3.65053E-05,-2.07E-06,0.000575428,0.000580481,-4.99E-06,-601.2211047,2797.204903,-0.000475715,-0.027432454,0.002590928,-30.28275112,-1426.304068,-15398.17543
MgO - Renewable,MgO - Renewable,0,200,0,None,79.45255151,16704.48781,23.82086028,16674.55362,8.623998853,316653.4862,297801.4007,19067.59353,194793.2449,0.49136972,19.24343228,216.5252087,5.40032E-05,4.38451E-05,1.01979E-05,0.000814926,0.00080707,8.05064E-06,213.9058702,90131.59653,0.000257409,0.081080368,0.003615447,80.34895766,2129.868082,8221.316155
"MgO - Renewable, avoided product SCM",MgO - Renewable,0,200,0,SCM,6.121342495,-19627.65436,15.87886837,-19645.2192,4.196638134,275152.2879,258089.3116,17278.48432,60183.50032,0.092700297,-2.499035408,-35.69965597,4.86899E-05,4.07649E-05,7.96489E-06,0.000593691,0.000588992,4.89308E-06,-56.65508995,66594.69402,0.000124717,0.06660798,0.0031899,10.31374514,-620.4825529,7449.417759
"MgO - Renewable, avoided product Aggregate",MgO - Renewable,0,200,0,Aggregate,78.16837283,16500.32089,23.44355092,16470.86936,8.518641273,315244.0141,296457.7359,19001.78626,191686.8143,0.488849743,18.7492088,210.9804783,5.38175E-05,4.37481E-05,1.01093E-05,0.000812518,0.000804903,7.80852E-06,203.5401849,86345.60606,0.000253388,0.079891537,0.003585622,78.60888556,2055.713506,7449.417759
