Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"NaOH - commercial, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,200,1,Sodium carbonate,86.50713799,-13811.01927,25.78510828,-13836.80578,0.001407573,182125.4454,176169.973,5955.472336,-88997.54821,0.53782998,24.01798946,252.5780915,2.5811E-05,1.03457E-05,1.54652E-05,0.000315742,0.000303847,1.18943E-05,199.1874598,116538.767,0.013325823,0.535914963,0.001588456,67.87461321,16500.79004,-27459.34673
"NaOH - commercial, short distance",NaOH - commercial,0,50,0,None,102.6133791,13764.73203,36.23221984,13730.22471,-1.724898444,144705.0545,137335.2472,7369.807308,392738.5807,1.11108283,19.84497343,210.8828476,2.07535E-05,1.08179E-05,9.93561E-06,0.000332637,0.000318807,1.38309E-05,3001.183349,81631.48045,0.013682212,0.499408401,0.000871827,74.58413561,18473.33095,6618.865804
"NaOH - commercial, short distance, avoided product Sodium carbonate",NaOH - commercial,0,50,0,Sodium carbonate,102.6133791,13764.73203,36.23221984,13730.22471,-1.724898444,144705.0545,137335.2472,7369.807308,392738.5807,1.11108283,19.84497343,210.8828476,2.07535E-05,1.08179E-05,9.93561E-06,0.000332637,0.000318807,1.38309E-05,3001.183349,81631.48045,0.013682212,0.499408401,0.000871827,74.58413561,18473.33095,6618.865804
"NaOH - commercial, short distance, building savings considered",NaOH - commercial,0,50,1,None,39.48343305,-23698.26404,20.14712753,-23711.83046,-6.580708735,110847.9111,107617.2676,3230.643483,-227058.2827,0.405680527,8.933742697,88.34417209,1.15023E-05,6.98726E-06,4.51499E-06,0.000205079,0.000199241,5.83816E-06,104.8544768,55208.057,0.013168783,0.460434935,0.000609047,5.139257769,15611.65551,-30012.24732
"NaOH - commercial, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,50,1,Sodium carbonate,39.48343305,-23698.26404,20.14712753,-23711.83046,-6.580708735,110847.9111,107617.2676,3230.643483,-227058.2827,0.405680527,8.933742697,88.34417209,1.15023E-05,6.98726E-06,4.51499E-06,0.000205079,0.000199241,5.83816E-06,104.8544768,55208.057,0.013168783,0.460434935,0.000609047,5.139257769,15611.65551,-30012.24732
"NaOH - commercial, optimised transport",NaOH - commercial,1,200,0,None,90.79329629,11877.01038,34.75299112,11845.4542,-3.196806979,132144.3662,125265.279,6879.087225,368118.8924,1.080632162,15.81491875,166.6306053,1.664E-05,1.00377E-05,6.60232E-06,0.000311226,0.00029867,1.25561E-05,2977.727653,82690.052,0.013653756,0.47828948,0.000683869,59.22461459,18284.22943,7301.856857
"NaOH - commercial, optimised transport, avoided product Sodium carbonate",NaOH - commercial,1,200,0,Sodium carbonate,90.79329629,11877.01038,34.75299112,11845.4542,-3.196806979,132144.3662,125265.279,6879.087225,368118.8924,1.080632162,15.81491875,166.6306053,1.664E-05,1.00377E-05,6.60232E-06,0.000311226,0.00029867,1.25561E-05,2977.727653,82690.052,0.013653756,0.47828948,0.000683869,59.22461459,18284.22943,7301.856857
"NaOH - commercial, optimised transport, building savings considered",NaOH - commercial,1,200,1,None,27.66335022,-25585.98568,18.66789881,-25596.60097,-8.052617269,98287.22282,95547.29942,2739.9234,-251677.971,0.375229859,4.903688018,44.09192984,7.38874E-06,6.20705E-06,1.18169E-06,0.000183668,0.000179104,4.56339E-06,81.39878138,56266.62854,0.013140327,0.439316014,0.000421089,-10.22026325,15422.55398,-29329.25627
"NaOH - commercial, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,200,1,Sodium carbonate,27.66335022,-25585.98568,18.66789881,-25596.60097,-8.052617269,98287.22282,95547.29942,2739.9234,-251677.971,0.375229859,4.903688018,44.09192984,7.38874E-06,6.20705E-06,1.18169E-06,0.000183668,0.000179104,4.56339E-06,81.39878138,56266.62854,0.013140327,0.439316014,0.000421089,-10.22026325,15422.55398,-29329.25627
"NaOH - commercial, optimised transport, short distance",NaOH - commercial,1,50,0,None,87.90243218,10820.99042,34.45291747,10790.27591,-3.738404654,123745.4989,117179.5788,6565.920074,352068.475,1.0704328,15.06639807,158.7613072,1.6148E-05,9.78325E-06,6.36473E-06,0.000299619,0.000287621,1.19982E-05,2971.736179,66563.44584,0.013635838,0.475258664,0.000579985,55.06041649,18203.77194,6151.38842
"NaOH - commercial, optimised transport, short distance, avoided product Sodium carbonate",NaOH - commercial,1,50,0,Sodium carbonate,87.90243218,10820.99042,34.45291747,10790.27591,-3.738404654,123745.4989,117179.5788,6565.920074,352068.475,1.0704328,15.06639807,158.7613072,1.6148E-05,9.78325E-06,6.36473E-06,0.000299619,0.000287621,1.19982E-05,2971.736179,66563.44584,0.013635838,0.475258664,0.000579985,55.06041649,18203.77194,6151.38842
"NaOH - commercial, optimised transport, short distance, building savings considered",NaOH - commercial,1,50,1,None,24.77248611,-26642.00564,18.36782516,-26651.77925,-8.594214945,89888.35549,87461.59924,2426.756249,-267728.3884,0.365030497,4.155167336,36.22263166,6.89669E-06,5.95259E-06,9.44104E-07,0.000172061,0.000168055,4.00543E-06,75.40730723,40140.02238,0.013122409,0.436285198,0.000317205,-14.38446135,15342.09649,-30479.72471
"NaOH - commercial, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,50,1,Sodium carbonate,24.77248611,-26642.00564,18.36782516,-26651.77925,-8.594214945,89888.35549,87461.59924,2426.756249,-267728.3884,0.365030497,4.155167336,36.22263166,6.89669E-06,5.95259E-06,9.44104E-07,0.000172061,0.000168055,4.00543E-06,75.40730723,40140.02238,0.013122409,0.436285198,0.000317205,-14.38446135,15342.09649,-30479.72471
NaOH - renewable,NaOH - renewable,0,200,0,None,113.5887273,11285.90818,30.56256647,11249.57333,5.772278628,206376.7961,199025.9926,7350.803474,281482.6629,0.677498147,30.0569684,319.0299298,3.32378E-05,1.43342E-05,1.89036E-05,0.000436078,0.000415428,2.06497E-05,322.9869752,131395.7029,0.01379963,0.626829066,0.001778146,114.9581415,17433.04453,8804.456934
"NaOH - renewable, avoided product Sodium carbonate",NaOH - renewable,0,200,0,Sodium carbonate,113.5887273,11285.90818,30.56256647,11249.57333,5.772278628,206376.7961,199025.9926,7350.803474,281482.6629,0.677498147,30.0569684,319.0299298,3.32378E-05,1.43342E-05,1.89036E-05,0.000436078,0.000415428,2.06497E-05,322.9869752,131395.7029,0.01379963,0.626829066,0.001778146,114.9581415,17433.04453,8804.456934
"NaOH - renewable, building savings considered",NaOH - renewable,0,200,1,None,50.45878122,-26177.08789,14.47747415,-26192.48183,0.916468338,172519.6527,169308.013,3211.639649,-338314.2005,-0.027904157,19.14573766,196.4912543,2.39865E-05,1.05036E-05,1.3483E-05,0.000308519,0.000295862,1.26569E-05,-2573.341897,104972.2794,0.013286201,0.5878556,0.001515366,45.51326369,14571.36908,-27826.65619
"NaOH - renewable, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,200,1,Sodium carbonate,50.45878122,-26177.08789,14.47747415,-26192.48183,0.916468338,172519.6527,169308.013,3211.639649,-338314.2005,-0.027904157,19.14573766,196.4912543,2.39865E-05,1.05036E-05,1.3483E-05,0.000308519,0.000295862,1.26569E-05,-2573.341897,104972.2794,0.013286201,0.5878556,0.001515366,45.51326369,14571.36908,-27826.65619
"NaOH - renewable, short distance",NaOH - renewable,0,50,0,None,66.56502235,1398.663405,24.92458571,1374.548656,-0.809837679,135099.2618,130473.2872,4625.974621,143421.9284,0.545348694,14.97272163,154.7960103,1.89291E-05,1.09758E-05,7.95334E-06,0.000325415,0.000310822,1.45935E-05,228.6539922,70064.99284,0.01364259,0.551349038,0.000798737,52.22278608,16543.90999,6251.556345
"NaOH - renewable, short distance, avoided product Sodium carbonate",NaOH - renewable,0,50,0,Sodium carbonate,66.56502235,1398.663405,24.92458571,1374.548656,-0.809837679,135099.2618,130473.2872,4625.974621,143421.9284,0.545348694,14.97272163,154.7960103,1.89291E-05,1.09758E-05,7.95334E-06,0.000325415,0.000310822,1.45935E-05,228.6539922,70064.99284,0.01364259,0.551349038,0.000798737,52.22278608,16543.90999,6251.556345
"NaOH - renewable, short distance, building savings considered",NaOH - renewable,0,50,1,None,3.435076276,-36064.33266,8.839493392,-36067.50651,-5.66564797,101242.1184,100755.3076,486.8107952,-476374.935,-0.160053609,4.061490897,32.25733483,9.67782E-06,7.1451E-06,2.53272E-06,0.000197857,0.000191256,6.60079E-06,-2667.67488,43641.56938,0.013129161,0.512375572,0.000535957,-17.22209176,13682.23454,-30379.55678
"NaOH - renewable, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,50,1,Sodium carbonate,3.435076276,-36064.33266,8.839493392,-36067.50651,-5.66564797,101242.1184,100755.3076,486.8107952,-476374.935,-0.160053609,4.061490897,32.25733483,9.67782E-06,7.1451E-06,2.53272E-06,0.000197857,0.000191256,6.60079E-06,-2667.67488,43641.56938,0.013129161,0.512375572,0.000535957,-17.22209176,13682.23454,-30379.55678
"NaOH - renewable, optimised transport",NaOH - renewable,1,200,0,None,54.74493952,-489.0582415,23.44535699,-510.2218522,-2.281746214,122538.5735,118403.319,4135.254538,118802.2402,0.514898026,10.94266695,110.5437681,1.48156E-05,1.01955E-05,4.62005E-06,0.000304004,0.000290685,1.33188E-05,205.1982968,71123.56438,0.013614134,0.530230117,0.000610779,36.86326506,16354.80847,6934.547399
"NaOH - renewable, optimised transport, avoided product Sodium carbonate",NaOH - renewable,1,200,0,Sodium carbonate,54.74493952,-489.0582415,23.44535699,-510.2218522,-2.281746214,122538.5735,118403.319,4135.254538,118802.2402,0.514898026,10.94266695,110.5437681,1.48156E-05,1.01955E-05,4.62005E-06,0.000304004,0.000290685,1.33188E-05,205.1982968,71123.56438,0.013614134,0.530230117,0.000610779,36.86326506,16354.80847,6934.547399
"NaOH - renewable, optimised transport, building savings considered",NaOH - renewable,1,200,1,None,-8.385006551,-37952.05431,7.360264674,-37952.27701,-7.137556505,88681.43011,88685.3394,-3.909287808,-500994.6232,-0.190504277,0.031436218,-11.99490742,5.56431E-06,6.36488E-06,-8.00577E-07,0.000176445,0.000171119,5.32602E-06,-2691.130575,44700.14093,0.013100705,0.491256651,0.000347999,-32.58161278,13493.13302,-29696.56573
"NaOH - renewable, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,200,1,Sodium carbonate,-8.385006551,-37952.05431,7.360264674,-37952.27701,-7.137556505,88681.43011,88685.3394,-3.909287808,-500994.6232,-0.190504277,0.031436218,-11.99490742,5.56431E-06,6.36488E-06,-8.00577E-07,0.000176445,0.000171119,5.32602E-06,-2691.130575,44700.14093,0.013100705,0.491256651,0.000347999,-32.58161278,13493.13302,-29696.56573
"NaOH - renewable, optimised transport, short distance",NaOH - renewable,1,50,0,None,51.8540754,-1545.0782,23.14528334,-1565.40014,-2.82334389,114139.7062,110317.6188,3822.087386,102751.8228,0.504698664,10.19414627,102.6744699,1.43235E-05,9.94109E-06,4.38246E-06,0.000292397,0.000279636,1.27608E-05,199.2068226,54996.95822,0.013596216,0.527199301,0.000506895,32.69906696,16274.35097,5784.078962
"NaOH - renewable, optimised transport, short distance, avoided product Sodium carbonate",NaOH - renewable,1,50,0,Sodium carbonate,51.8540754,-1545.0782,23.14528334,-1565.40014,-2.82334389,114139.7062,110317.6188,3822.087386,102751.8228,0.504698664,10.19414627,102.6744699,1.43235E-05,9.94109E-06,4.38246E-06,0.000292397,0.000279636,1.27608E-05,199.2068226,54996.95822,0.013596216,0.527199301,0.000506895,32.69906696,16274.35097,5784.078962
"NaOH - renewable, optimised transport, short distance, building savings considered",NaOH - renewable,1,50,1,None,-11.27587067,-39008.07427,7.060191023,-39007.4553,-7.679154181,80282.56278,80599.63922,-317.0764389,-517045.0406,-0.200703639,-0.717084464,-19.86420559,5.07226E-06,6.11042E-06,-1.03817E-06,0.000164838,0.00016007,4.76806E-06,-2697.122049,28573.53477,0.013082787,0.488225835,0.000244115,-36.74581087,13412.67553,-30847.03416
"NaOH - renewable, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,50,1,Sodium carbonate,-11.27587067,-39008.07427,7.060191023,-39007.4553,-7.679154181,80282.56278,80599.63922,-317.0764389,-517045.0406,-0.200703639,-0.717084464,-19.86420559,5.07226E-06,6.11042E-06,-1.03817E-06,0.000164838,0.00016007,4.76806E-06,-2697.122049,28573.53477,0.013082787,0.488225835,0.000244115,-36.74581087,13412.67553,-30847.03416
KOH - commercial,KOH - commercial,0,200,0,None,366.5334337,72571.89428,68.06566137,72469.45027,34.37834701,9736917.282,9716849.097,20068.1848,1312938.086,2.457405794,80.16364692,901.050551,7.17684E-05,3.52403E-05,3.65282E-05,0.001052672,0.000998165,5.45067E-05,6273.1876,532209.0639,0.001441009,0.823551605,0.005260479,330.1379452,19294.67571,28844.90006
"KOH - commercial, avoided product Potassium carbonate",KOH - commercial,0,200,0,Potassium carbonate,366.5334337,72571.89428,68.06566137,72469.45027,34.37834701,9736917.282,9716849.097,20068.1848,1312938.086,2.457405794,80.16364692,901.050551,7.17684E-05,3.52403E-05,3.65282E-05,0.001052672,0.000998165,5.45067E-05,6273.1876,532209.0639,0.001441009,0.823551605,0.005260479,330.1379452,19294.67571,28844.90006
"KOH - commercial, building savings considered",KOH - commercial,0,200,1,None,303.4034876,35108.89822,51.98056905,35027.39511,29.52253671,9703060.139,9687131.118,15929.02098,693141.2224,1.752003491,69.25241619,778.5118755,6.25171E-05,3.14096E-05,3.11075E-05,0.000925114,0.0008786,4.6514E-05,3376.858728,505785.6404,0.00092758,0.784578139,0.004997699,260.6930673,16433.00026,-7786.21307
"KOH - commercial, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,200,1,Potassium carbonate,303.4034876,35108.89822,51.98056905,35027.39511,29.52253671,9703060.139,9687131.118,15929.02098,693141.2224,1.752003491,69.25241619,778.5118755,6.25171E-05,3.14096E-05,3.11075E-05,0.000925114,0.0008786,4.6514E-05,3376.858728,505785.6404,0.00092758,0.784578139,0.004997699,260.6930673,16433.00026,-7786.21307
"KOH - commercial, short distance",KOH - commercial,0,50,0,None,300.9851707,58813.34049,60.20419116,58727.9258,25.21050225,9637772.858,9621495.228,16277.63041,1120889.187,2.273306924,59.12765155,672.0005013,5.18024E-05,3.05613E-05,2.12412E-05,0.000898669,0.000852594,4.60746E-05,6141.703157,447370.5415,0.001222541,0.718251873,0.003897548,242.7048145,18056.63776,25338.80211
"KOH - commercial, short distance, avoided product Potassium carbonate",KOH - commercial,0,50,0,Potassium carbonate,300.9851707,58813.34049,60.20419116,58727.9258,25.21050225,9637772.858,9621495.228,16277.63041,1120889.187,2.273306924,59.12765155,672.0005013,5.18024E-05,3.05613E-05,2.12412E-05,0.000898669,0.000852594,4.60746E-05,6141.703157,447370.5415,0.001222541,0.718251873,0.003897548,242.7048145,18056.63776,25338.80211
"KOH - commercial, short distance, building savings considered",KOH - commercial,0,50,1,None,237.8552246,21350.34443,44.11909885,21285.87064,20.35469196,9603915.715,9591777.248,12138.46658,501092.3232,1.56790462,48.21642081,549.4618258,4.25511E-05,2.67306E-05,1.58205E-05,0.00077111,0.000733028,3.80819E-05,3245.374285,420947.1181,0.000709112,0.679278407,0.003634769,173.2599367,15194.96231,-11292.31101
"KOH - commercial, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,50,1,Potassium carbonate,237.8552246,21350.34443,44.11909885,21285.87064,20.35469196,9603915.715,9591777.248,12138.46658,501092.3232,1.56790462,48.21642081,549.4618258,4.25511E-05,2.67306E-05,1.58205E-05,0.00077111,0.000733028,3.80819E-05,3245.374285,420947.1181,0.000709112,0.679278407,0.003634769,173.2599367,15194.96231,-11292.31101
"KOH - commercial, optimised transport",KOH - commercial,1,200,0,None,284.3175367,56120.03994,58.1215741,56038.79301,23.12535155,9619779.434,9604203.979,15575.45498,1085642.778,2.230222683,53.45735392,609.7559653,4.60291E-05,2.94577E-05,1.65714E-05,0.00086814,0.000823876,4.42641E-05,6108.614547,447997.491,0.001181836,0.688584609,0.003629447,221.0246376,17788.17608,26232.2829
"KOH - commercial, optimised transport, avoided product Potassium carbonate",KOH - commercial,1,200,0,Potassium carbonate,284.3175367,56120.03994,58.1215741,56038.79301,23.12535155,9619779.434,9604203.979,15575.45498,1085642.778,2.230222683,53.45735392,609.7559653,4.60291E-05,2.94577E-05,1.65714E-05,0.00086814,0.000823876,4.42641E-05,6108.614547,447997.491,0.001181836,0.688584609,0.003629447,221.0246376,17788.17608,26232.2829
"KOH - commercial, optimised transport, building savings considered",KOH - commercial,1,200,1,None,221.1875907,18657.04387,42.03648178,18596.73785,18.26954126,9585922.291,9574485.999,11436.29116,465845.9143,1.52482038,42.54612318,487.2172898,3.67778E-05,2.56271E-05,1.11507E-05,0.000740582,0.00070431,3.62713E-05,3212.285675,421574.0675,0.000668407,0.649611143,0.003366667,151.5797597,14926.50063,-10398.83023
"KOH - commercial, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,200,1,Potassium carbonate,221.1875907,18657.04387,42.03648178,18596.73785,18.26954126,9585922.291,9574485.999,11436.29116,465845.9143,1.52482038,42.54612318,487.2172898,3.67778E-05,2.56271E-05,1.11507E-05,0.000740582,0.00070431,3.62713E-05,3212.285675,421574.0675,0.000668407,0.649611143,0.003366667,151.5797597,14926.50063,-10398.83023
"KOH - commercial, optimised transport, short distance",KOH - commercial,1,50,0,None,280.4311965,54700.37691,57.71816935,54620.26148,22.39725338,9608488.396,9593333.948,15154.44795,1064065.36,2.216511146,52.4510783,599.1768549,4.53676E-05,2.91156E-05,1.62519E-05,0.000852536,0.000809022,4.3514E-05,6100.559894,426317.6483,0.001157748,0.684510124,0.00348979,215.4264876,17680.01285,24685.64782
"KOH - commercial, optimised transport, short distance, avoided product Potassium carbonate",KOH - commercial,1,50,0,Potassium carbonate,280.4311965,54700.37691,57.71816935,54620.26148,22.39725338,9608488.396,9593333.948,15154.44795,1064065.36,2.216511146,52.4510783,599.1768549,4.53676E-05,2.91156E-05,1.62519E-05,0.000852536,0.000809022,4.3514E-05,6100.559894,426317.6483,0.001157748,0.684510124,0.00348979,215.4264876,17680.01285,24685.64782
"KOH - commercial, optimised transport, short distance, building savings considered",KOH - commercial,1,50,1,None,217.3012504,17237.38084,41.63307703,17178.20632,17.54144309,9574631.253,9563615.969,11015.28413,444268.4961,1.511108843,41.53984756,476.6381794,3.61163E-05,2.5285E-05,1.08313E-05,0.000724977,0.000689456,3.55212E-05,3204.231022,399894.2249,0.000644319,0.645536658,0.003227011,145.9816098,14818.3374,-11945.4653
"KOH - commercial, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,50,1,Potassium carbonate,217.3012504,17237.38084,41.63307703,17178.20632,17.54144309,9574631.253,9563615.969,11015.28413,444268.4961,1.511108843,41.53984756,476.6381794,3.61163E-05,2.5285E-05,1.08313E-05,0.000724977,0.000689456,3.55212E-05,3204.231022,399894.2249,0.000644319,0.645536658,0.003227011,145.9816098,14818.3374,-11945.4653
KOH - renewable,KOH - renewable,0,200,0,None,294.8327296,47975.60457,45.5746132,47893.83154,36.19841613,9717811.221,9703200.559,14610.66182,817043.6511,1.332152398,70.47266748,789.4930188,6.81396E-05,3.55542E-05,3.25854E-05,0.001038307,0.000982283,5.60236E-05,758.5865288,509203.1524,0.0013622,0.926862285,0.005115102,285.6608969,15457.02945,27816.43357
"KOH - renewable, avoided product Potassium carbonate",KOH - renewable,0,200,0,Potassium carbonate,294.8327296,47975.60457,45.5746132,47893.83154,36.19841613,9717811.221,9703200.559,14610.66182,817043.6511,1.332152398,70.47266748,789.4930188,6.81396E-05,3.55542E-05,3.25854E-05,0.001038307,0.000982283,5.60236E-05,758.5865288,509203.1524,0.0013622,0.926862285,0.005115102,285.6608969,15457.02945,27816.43357
"KOH - renewable, building savings considered",KOH - renewable,0,200,1,None,231.7027835,10512.60851,29.48952088,10451.77638,31.34260584,9683954.078,9673482.58,10471.49799,197246.7877,0.626750095,59.56143674,666.9543433,5.88883E-05,3.17236E-05,2.71648E-05,0.000910748,0.000862717,4.80309E-05,-2137.742343,482779.7289,0.000848771,0.887888819,0.004852322,216.216019,12595.354,-8814.679553
"KOH - renewable, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,200,1,Potassium carbonate,231.7027835,10512.60851,29.48952088,10451.77638,31.34260584,9683954.078,9673482.58,10471.49799,197246.7877,0.626750095,59.56143674,666.9543433,5.88883E-05,3.17236E-05,2.71648E-05,0.000910748,0.000862717,4.80309E-05,-2137.742343,482779.7289,0.000848771,0.887888819,0.004852322,216.216019,12595.354,-8814.679553
"KOH - renewable, short distance",KOH - renewable,0,50,0,None,229.2844666,34217.05078,37.71314299,34152.30707,27.03057137,9618666.797,9607846.69,10820.10743,624994.7519,1.148053527,49.4366721,560.4429692,4.81736E-05,3.08752E-05,1.72984E-05,0.000884303,0.000836712,4.75915E-05,627.1020855,424364.63,0.001143733,0.821562553,0.003752171,198.2277662,14218.99149,24310.33563
"KOH - renewable, short distance, avoided product Potassium carbonate",KOH - renewable,0,50,0,Potassium carbonate,229.2844666,34217.05078,37.71314299,34152.30707,27.03057137,9618666.797,9607846.69,10820.10743,624994.7519,1.148053527,49.4366721,560.4429692,4.81736E-05,3.08752E-05,1.72984E-05,0.000884303,0.000836712,4.75915E-05,627.1020855,424364.63,0.001143733,0.821562553,0.003752171,198.2277662,14218.99149,24310.33563
"KOH - renewable, short distance, building savings considered",KOH - renewable,0,50,1,None,166.1545205,-3245.945281,21.62805068,-3289.748093,22.17476108,9584809.654,9578128.71,6680.9436,5197.888532,0.442651224,38.52544137,437.9042937,3.89223E-05,2.70446E-05,1.18778E-05,0.000756745,0.000717146,3.95988E-05,-2269.226786,397941.2066,0.000630303,0.782589087,0.003489392,128.7828884,11357.31605,-12320.7775
"KOH - renewable, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,50,1,Potassium carbonate,166.1545205,-3245.945281,21.62805068,-3289.748093,22.17476108,9584809.654,9578128.71,6680.9436,5197.888532,0.442651224,38.52544137,437.9042937,3.89223E-05,2.70446E-05,1.18778E-05,0.000756745,0.000717146,3.95988E-05,-2269.226786,397941.2066,0.000630303,0.782589087,0.003489392,128.7828884,11357.31605,-12320.7775
"KOH - renewable, optimised transport",KOH - renewable,1,200,0,None,212.6168327,31523.75023,35.63052593,31463.17428,24.94542067,9600673.373,9590555.441,10117.932,589748.343,1.104969287,43.76637447,498.1984331,4.24003E-05,2.97717E-05,1.26286E-05,0.000853775,0.000807994,4.5781E-05,594.0134751,424991.5795,0.001103028,0.791895289,0.00348407,176.5475893,13950.52981,25203.81641
"KOH - renewable, optimised transport, avoided product Potassium carbonate",KOH - renewable,1,200,0,Potassium carbonate,212.6168327,31523.75023,35.63052593,31463.17428,24.94542067,9600673.373,9590555.441,10117.932,589748.343,1.104969287,43.76637447,498.1984331,4.24003E-05,2.97717E-05,1.26286E-05,0.000853775,0.000807994,4.5781E-05,594.0134751,424991.5795,0.001103028,0.791895289,0.00348407,176.5475893,13950.52981,25203.81641
"KOH - renewable, optimised transport, building savings considered",KOH - renewable,1,200,1,None,149.4868866,-5939.245837,19.54543361,-5978.880881,20.08961038,9566816.23,9560837.462,5978.768175,-30048.52036,0.399566984,32.85514374,375.6597576,3.3149E-05,2.5941E-05,7.20796E-06,0.000726216,0.000688428,3.77882E-05,-2302.315397,398568.156,0.000589598,0.752921823,0.00322129,107.1027115,11088.85437,-11427.29671
"KOH - renewable, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,200,1,Potassium carbonate,149.4868866,-5939.245837,19.54543361,-5978.880881,20.08961038,9566816.23,9560837.462,5978.768175,-30048.52036,0.399566984,32.85514374,375.6597576,3.3149E-05,2.5941E-05,7.20796E-06,0.000726216,0.000688428,3.77882E-05,-2302.315397,398568.156,0.000589598,0.752921823,0.00322129,107.1027115,11088.85437,-11427.29671
"KOH - renewable, optimised transport, short distance",KOH - renewable,1,50,0,None,208.7304924,30104.0872,35.22712118,30044.64275,24.21732251,9589382.335,9579685.41,9696.924971,568170.9249,1.09125775,42.76009885,487.6193227,4.17388E-05,2.94296E-05,1.23092E-05,0.00083817,0.000793139,4.50309E-05,585.9588221,403311.7368,0.001078939,0.787820804,0.003344413,170.9494393,13842.36659,23657.18134
"KOH - renewable, optimised transport, short distance, avoided product Potassium carbonate",KOH - renewable,1,50,0,Potassium carbonate,208.7304924,30104.0872,35.22712118,30044.64275,24.21732251,9589382.335,9579685.41,9696.924971,568170.9249,1.09125775,42.76009885,487.6193227,4.17388E-05,2.94296E-05,1.23092E-05,0.00083817,0.000793139,4.50309E-05,585.9588221,403311.7368,0.001078939,0.787820804,0.003344413,170.9494393,13842.36659,23657.18134
"KOH - renewable, optimised transport, short distance, building savings considered",KOH - renewable,1,50,1,None,145.6005463,-7358.908867,19.14202886,-7397.412408,19.36151221,9555525.192,9549967.431,5557.761145,-51625.93849,0.385855446,31.84886812,365.0806473,3.24875E-05,2.55989E-05,6.88856E-06,0.000710612,0.000673574,3.70381E-05,-2310.37005,376888.3134,0.00056551,0.748847338,0.003081633,101.5045615,10980.69114,-12973.93179
"KOH - renewable, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,50,1,Potassium carbonate,145.6005463,-7358.908867,19.14202886,-7397.412408,19.36151221,9555525.192,9549967.431,5557.761145,-51625.93849,0.385855446,31.84886812,365.0806473,3.24875E-05,2.55989E-05,6.88856E-06,0.000710612,0.000673574,3.70381E-05,-2310.37005,376888.3134,0.00056551,0.748847338,0.003081633,101.5045615,10980.69114,-12973.93179
MgO - Commercial,MgO - Commercial,0,200,0,None,81.62625736,16370.52189,6.890633709,16356.55299,7.078274084,321111.7971,302126.0584,18985.7387,188846.2937,0.336829633,19.53654049,219.3525391,5.39573E-05,4.37077E-05,1.02496E-05,0.000806618,0.000798686,7.93217E-06,262.9052906,87782.54823,0.000213282,0.082258734,0.003624486,80.22332825,1999.807027,7931.928655
"MgO - Commercial, avoided product SCM",MgO - Commercial,0,200,0,SCM,8.630172394,-20095.62046,2.746455636,-20102.29869,3.93177428,238434.5421,221723.6895,16710.85262,57844.22994,-0.018299373,-1.916138053,-30.35161938,4.77436E-05,3.96515E-05,8.09218E-06,0.000578451,0.00057302,5.43094E-06,58.46038726,64798.70533,0.000131154,-0.07001588,0.003179381,11.96455049,-435.0118686,7353.004858
"MgO - Commercial, avoided product Aggregate",MgO - Commercial,0,200,0,Aggregate,78.21047854,15879.17054,6.553979555,15865.88818,6.728383932,317878.4344,299023.5798,18854.85461,182214.2749,0.329019915,18.36300286,206.4380236,5.35799E-05,4.35442E-05,1.00357E-05,0.000801971,0.000794437,7.53332E-06,257.2539877,55633.0497,0.000206285,0.080299698,0.003564809,76.15782219,1879.331399,7353.004858
